id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1038150847180251694,Habitación cómoda siglo XXI,471131345,Adriana,,Cuauhtémoc,19.40651912309851,-99.15473093072113,Private room,395,1,4,2024-05-27,0.31,3,89,3,
1038441484185906228,Cómodo y amplio cuarto privado,14615536,Cassandra,,Benito Juárez,19.3852672,-99.1774246,Private room,600,1,4,2024-11-05,1.90,3,269,4,
1038541291964325022,Roma Norte Black Master Suite,22315817,Armando,,Cuauhtémoc,19.4210728,-99.157572,Private room,571,2,54,2024-12-24,4.21,6,209,47,
1038574552593267185,Estancia cercana a metro San Antonio Abad y Zócalo,241117571,Leticia,,Cuauhtémoc,19.413557276029394,-99.13358342942648,Entire home/apt,886,3,21,2024-11-08,1.64,1,144,19,
1038614674621663760,Bello espacio en la Ciudad,99558139,Karla Mabel,,Azcapotzalco,19.493827196728816,-99.19777030615465,Private room,1120,1,0,,,1,270,0,
1038734399386057722,Estancia Viveros Coyoacán cómodo buena ubicación,188574615,Apolinar,,Coyoacán,19.3558,-99.1658,Private room,2057,2,14,2024-11-04,1.37,1,85,14,
1038865072559408848,Encantador depto. cerca de todo.,107564264,Gisela,,Benito Juárez,19.3727182,-99.1460693,Entire home/apt,1071,3,26,2024-12-08,2.82,2,341,26,
1039063516679909862,w* | Amazing 2BR in Roma Norte,16148871,Juan,,Cuauhtémoc,19.4176816,-99.1581775,Entire home/apt,5151,1,32,2024-10-13,2.49,173,50,30,
1039102033416135303,Departamento Patriotismo WTC cerca Condesa | 104,245618000,Alejandra,,Miguel Hidalgo,19.3984566,-99.1799011,Entire home/apt,1343,1,56,2024-12-07,4.40,117,210,55,
1039132602413238608,Ideal para familias! PH en las Lomas!,498714769,Alejandro,,Miguel Hidalgo,19.42419616278102,-99.22439437107053,Entire home/apt,4513,10,0,,,6,362,0,
1039152542487108116,Gran apartamento en edificio histórico en Berlin,7838265,Ernesto,,Cuauhtémoc,19.4263793,-99.1563393,Entire home/apt,1550,4,10,2024-11-30,0.80,8,339,8,
1039191623771058144,"Perfect for Groups in Roma Norte: Workspaces, WiFi",531307351,Dave And Nat,,Cuauhtémoc,19.4193145,-99.1563827,Entire home/apt,13227,2,3,2024-11-17,0.62,17,342,3,
1039193284782411494,"Roma Norte Group stay: Smart TV, Workspaces",531307351,Dave And Nat,,Cuauhtémoc,19.4193145,-99.1563827,Entire home/apt,10535,2,3,2024-09-02,0.36,17,341,3,
1039193483187283630,Perfect for Groups in Roma and Pet-friendly,531307351,Dave And Nat,,Cuauhtémoc,19.4193145,-99.1563827,Entire home/apt,8944,2,6,2024-11-26,1.03,17,346,6,
1039237431861364586,"Cute Room in Roof Garden, Mixcoac",123129146,Estefany Elizabeth,,Benito Juárez,19.37642,-99.19026,Private room,392,1,52,2024-12-08,4.18,7,63,50,
1039260197137896847,Habitación Edificio c Amenidades,103798223,Nelson,,Álvaro Obregón,19.36168581882449,-99.1913291439414,Private room,800,1,0,,,1,265,0,
1039265163867009630,Dpto. en Condesa + amenidades de lujo.,432651974,Isabel,,Cuauhtémoc,19.4079829,-99.17406989999999,Entire home/apt,2100,2,26,2024-12-15,2.15,2,227,26,
1039277980797215283,Mr. W | Modern Spacious Apartment,10764020,Mr. W,,Cuauhtémoc,19.40583,-99.17365,Entire home/apt,5099,1,32,2024-12-09,2.94,223,297,32,
1039303093873639608,Mr. W | Beautiful Apartment in La Condesa,10764020,Mr. W,,Cuauhtémoc,19.404407455917536,-99.1733210534625,Entire home/apt,5099,1,28,2024-10-17,2.45,223,304,28,
1039340966967173552,Mr. W | 3BR Apartment with Cute Terrace,10764020,Mr. W,,Cuauhtémoc,19.40582,-99.175,Entire home/apt,5099,1,21,2024-12-13,1.82,223,304,21,
1039353811587677211,Mr. W | 3BR in Condesa,10764020,Mr. W,,Cuauhtémoc,19.405631579788498,-99.17322571850417,Entire home/apt,5099,1,22,2024-12-05,2.10,223,252,22,
1039365885387443897,Mr. W | Condesa Great View 3Br Apartment,10764020,Mr. W,,Miguel Hidalgo,19.40434,-99.17495,Entire home/apt,5099,1,15,2024-11-25,1.37,223,247,15,
1039373999202046624,Mr. W | Gorgeous 3Br Apartment in La Condesa,10764020,Mr. W,,Cuauhtémoc,19.405429064369763,-99.17310246997403,Entire home/apt,5099,1,5,2024-12-08,0.48,223,352,5,
1039379442991738898,Departamento NUEVO en Roma Norte,528064856,Angel Francisco,,Cuauhtémoc,19.4205026,-99.1561016,Entire home/apt,899,1,17,2024-11-17,1.32,1,231,15,
1039382930079706029,Mr. W | 3BR Condesa Apartment with Terrace,10764020,Mr. W,,Miguel Hidalgo,19.40403,-99.17325,Entire home/apt,5099,1,11,2024-12-07,1.01,223,264,11,
1039393448549918302,Mr. W | Great Spot in La Condesa,10764020,Mr. W,,Cuauhtémoc,19.405788819208446,-99.17344143155496,Entire home/apt,5099,1,22,2024-11-29,2.01,223,330,22,
1039403393931105822,Mr. W | Modern 3Br Apartment in La Condesa,10764020,Mr. W,,Cuauhtémoc,19.40470426889345,-99.17298921511254,Entire home/apt,4953,1,20,2024-12-15,1.91,223,225,20,
1039443448185153783,Hermoso Departamento en Centro Histórico CDMX,549344163,Antonio,,Cuauhtémoc,19.43390478786125,-99.1360918441803,Entire home/apt,1857,2,32,2024-11-23,2.56,2,238,31,
1039470418563368242,San Cosme Happy Place,61974092,Alison,,Cuauhtémoc,19.441719376490752,-99.16167363524437,Entire home/apt,893,2,22,2024-12-01,2.45,1,112,22,
1039475252475468339,Increíble Departamento en Centro Histórico CDMX,549344163,Antonio,,Cuauhtémoc,19.433859258786857,-99.13608647976227,Entire home/apt,1850,3,32,2024-12-10,2.55,2,238,31,
1039795213429002507,"2 Condos in La Roma w/Parking, Perfect for Groups",531307351,Dave And Nat,,Cuauhtémoc,19.414309,-99.15805189999999,Entire home/apt,8545,2,1,2024-11-15,0.68,17,314,1,
1039795701954454500,Best for Groups in Roma w/Private Roof Lounge,531307351,Dave And Nat,,Cuauhtémoc,19.414309,-99.15805189999999,Entire home/apt,8354,2,3,2024-11-27,0.30,17,326,3,
1039795707320312463,"Best for Groups: Private Balconies, La Roma Area",531307351,Dave And Nat,,Cuauhtémoc,19.4142752,-99.1599938,Entire home/apt,8349,2,1,2024-04-30,0.12,17,309,1,
1044490943563417336,Escondite Quetzal,550591695,Abraham,,Coyoacán,19.34966,-99.15443,Entire home/apt,900,1,27,2024-08-25,2.13,1,252,22,
1044529786829544607,Cozy apartment in Polanco,447270714,Erick,,Miguel Hidalgo,19.429013648536937,-99.17584261133725,Entire home/apt,750,2,2,2024-12-10,0.16,46,264,1,
1044540317260652286,Loft de dos pisos en el corazón de la Condesa,447270714,Erick,,Cuauhtémoc,19.40631,-99.1744,Entire home/apt,869,1,17,2024-11-09,1.50,46,265,17,
1044559347351217059,8. Habitación c/Baño Reforma/Roma/Zona Rosa,106278810,Adrian,,Cuauhtémoc,19.42568769740972,-99.16345484098865,Private room,454,1,96,2024-12-14,7.64,23,244,92,
1044571596595449273,Propiedad Top en Reforma,160176844,Javier J,,Cuauhtémoc,19.43452,-99.15569,Entire home/apt,1100,1,14,2024-09-30,1.11,2,267,10,
1044883237575455731,"Tu lugarcito en Condesa, ideal para home office",23021265,Jesy,,Cuauhtémoc,19.4070827,-99.17301429999999,Entire home/apt,892,2,23,2024-12-01,2.01,22,28,23,
1044933345113798844,CDMX departamento ideal para ti,548399200,Victor Carlos,,Gustavo A. Madero,19.5062639693445,-99.11981910467148,Entire home/apt,400,3,3,2024-03-01,0.25,2,52,3,
1044993420932149709,Town room private wc/shared flat,23451355,Rodrigo,,Cuauhtémoc,19.43559,-99.15029,Private room,,4,2,2024-03-07,0.20,28,0,2,
1045002183027938361,MINK. Grupos ó Compartida. Cama Queen,375225503,Jose,,Gustavo A. Madero,19.492851516990047,-99.1290176945116,Shared room,250,1,11,2024-11-17,0.88,11,270,9,
1045005376803492798,Hermoso departamento en CDMX,358250534,Inperio,,Cuauhtémoc,19.4206862,-99.16830000000002,Entire home/apt,2133,1,36,2024-12-15,3.01,9,41,36,
1045033445408147023,w* | Fantastic 1BR in Polanco,16148871,Juan,,Miguel Hidalgo,19.43743,-99.19937,Entire home/apt,1265,1,18,2024-12-04,1.50,173,365,18,
1045056615096466518,Trebol. Habitación Privada. Cama Individual,375225503,Jose,,Gustavo A. Madero,19.49088,-99.12991,Private room,300,1,18,2024-12-15,1.84,11,365,18,
1045057414833928918,Habitación&Estudio en Coyoacán,62042552,Clement,,Coyoacán,19.340743459983173,-99.15354972736975,Private room,,1,46,2024-12-24,3.65,1,64,45,
1045145529194939311,Downtown Studio | CDMX,48681351,Veronica,,Cuauhtémoc,19.429392419620285,-99.14675403187714,Entire home/apt,594,2,67,2024-12-23,5.33,7,254,65,
1045151579058781714,Beautiful Room at La Condesa,132529823,Mauro,,Cuauhtémoc,19.41068,-99.17835,Private room,1200,2,24,2024-11-01,1.88,2,264,21,
1045193830389002856,Departamento cerca  Politécnico,12908488,Claudia,,Gustavo A. Madero,19.50509,-99.11968,Entire home/apt,780,3,0,,,4,362,0,
1045234728636479138,Nice and Comfortable suite with GYM in Polanco,12000159,Julio,,Miguel Hidalgo,19.4381051,-99.2016306,Entire home/apt,1070,2,13,2024-11-23,1.05,12,172,12,
1045247271643048346,"¡Habitación con baño privado, en Ciudad de México!",274598137,Carol,,Benito Juárez,19.36474018089418,-99.14361713653588,Private room,340,2,50,2024-12-16,4.00,1,149,49,
1045352308969751131,Habitación en Roma Norte,257448790,Carlos,,Cuauhtémoc,19.424122440152118,-99.16126716884307,Private room,430,1,0,,,1,248,0,
1045373287462297459,"Bonito depto, centro de col Roma",241342139,Mara,,Cuauhtémoc,19.41106171010093,-99.16478436931152,Private room,550,3,1,2024-09-16,0.29,1,353,1,
1045498573595971631,"Blueground | Cuauhtemoc, rooftop & parking",498701635,Blueground,,Cuauhtémoc,19.43334,-99.16631,Entire home/apt,,30,3,2024-08-18,0.25,238,355,3,
1045540024992220467,Memetla Townhouse,53560694,Diana,,Cuajimalpa de Morelos,19.35689077164019,-99.28803336717225,Entire home/apt,,90,0,,,1,90,0,
1045600519567978713,Increíble cuarto en Valle Norte,275365311,Alejandro,,Benito Juárez,19.39981,-99.16485,Private room,640,3,2,2024-06-07,0.29,5,89,2,
1045648345660049983,CDMX Aeropuerto punta Lía,358957622,Karen,,Venustiano Carranza,19.42948883706661,-99.10958718518066,Entire home/apt,653,1,98,2024-12-11,7.82,4,256,96,
1045842078648052300,Habitación en Reforma 04,546479607,Jordan,,Cuauhtémoc,19.42620694557209,-99.16607480496168,Private room,521,1,59,2024-12-12,4.67,4,362,57,
1045843967406061433,VH | Nuevo Polanco 1 BR + kitchenette & wifi | 355,498104439,Virtual,,Miguel Hidalgo,19.4464009,-99.1830027,Entire home/apt,1330,1,13,2024-11-09,1.04,26,361,11,
1045855246573613326,Roomie en la Del Valle,143716121,Leonardo,,Benito Juárez,19.377553055161464,-99.17138547605742,Private room,400,1,87,2024-12-25,6.89,2,11,81,
1045860963554787866,6 BR building (2 apartments +2 studios) @ Condesa,12407066,Enrique,,Cuauhtémoc,19.409135311545125,-99.17674295604229,Entire home/apt,18286,1,3,2024-07-01,0.41,13,322,3,
1045866328875689197,Modern 2BR in Del Valle: Gym & Private Terrace,276377520,Capitalia,,Benito Juárez,19.3949897,-99.1670927,Entire home/apt,2846,1,12,2024-10-26,1.07,61,342,12,
1045866469974016723,Capitalia | 3BR with Parking and Private Terrace,276377520,Capitalia,,Benito Juárez,19.3949897,-99.1670927,Entire home/apt,4008,1,25,2024-12-16,1.98,61,355,22,
1045887825620511380,Miniloft 203,37169395,Valher,,Miguel Hidalgo,19.4417316,-99.208619,Private room,815,1,8,2024-12-06,0.74,4,70,8,
1045900294618378113,GC | Luxury Studio | Roma Norte,550889307,Gran Ciudad,,Cuauhtémoc,19.4204343,-99.1752518,Entire home/apt,1301,14,5,2024-07-26,0.47,10,325,5,
1045981654420935961,"Depa Tipo Loft Área Hospitales (Raza, Magdalena).",542191996,Rafael Isaac,,Gustavo A. Madero,19.467201,-99.11917400000002,Entire home/apt,,1,15,2024-12-08,1.23,2,359,15,
1046431745006628745,Modern Roma Sur Studio with Private Terrace,159355723,Outsite,,Cuauhtémoc,19.40339,-99.16441,Entire home/apt,2013,1,0,,,8,345,0,
1046439188046442284,Depto  en Narvarte - luz saviñon,477263616,Jocelyn,,Benito Juárez,19.3894267,-99.14842689999999,Entire home/apt,3500,2,20,2024-11-24,2.11,8,350,20,
1046592612945498784,Cool Apartment in Roma,12000159,Julio,,Cuauhtémoc,19.4084623,-99.1657027,Entire home/apt,1247,2,7,2024-12-02,0.84,12,173,7,
1046594983093300270,Hermosa Hab. Cama King Size Terraza en Polanquito,546373835,Ma Del Pilar,,Miguel Hidalgo,19.430254,-99.196426,Private room,3122,1,0,,,10,355,0,
1046664281735831850,Confortable habitación 2 camas,148545598,Rodrigo,,Cuauhtémoc,19.405126102018556,-99.16319797311407,Private room,513,2,28,2024-12-12,2.30,2,172,28,
1046705366472189686,"Cozy loft D101, downtown CDMX!",513858001,Norma Angelica,,Cuauhtémoc,19.43527154659924,-99.13192320688637,Entire home/apt,2267,2,2,2024-11-06,0.22,2,267,2,
1046897290471145381,"""Roof Garden"" room en San Ángel n 10",16457181,Pedro Javier,,Álvaro Obregón,19.34248,-99.19126,Private room,950,1,11,2024-12-15,1.15,7,356,11,
1047039446123360071,Best location in Mexico City (Roma),6573910,Rocio Cristina,,Cuauhtémoc,19.4173575,-99.16302789999999,Entire home/apt,1907,1,36,2024-12-16,3.10,27,130,36,
1047048293579053105,Walk Everywhere in Roma Norte,6573910,Rocio Cristina,,Cuauhtémoc,19.41782,-99.16196,Entire home/apt,1820,1,40,2024-12-15,3.47,27,135,40,
1047056386957714665,bonita Casa antigua y acogedora,484757280,Juan Carlos,,Tlalpan,19.292746552959464,-99.1612675933913,Entire home/apt,1000,3,9,2024-07-22,0.87,1,79,9,
1047086966509977696,VH | Single Apt cerca de Polanco |gym & wifi | 413,539407308,Raul,,Miguel Hidalgo,19.4464009,-99.1830027,Entire home/apt,1979,1,15,2024-09-16,1.19,151,361,14,
1047097827459378803,Cozy room in hotel-like complex.,49225564,Rodrigo,,Álvaro Obregón,19.33477,-99.19946,Private room,600,2,8,2024-10-16,0.66,2,55,8,
1047114470149406124,VH | Cómodo depa 2BR + patio| Cerca Polanco | 412,539407308,Raul,,Miguel Hidalgo,19.4464009,-99.1830027,Entire home/apt,2009,1,34,2024-10-26,2.79,151,321,34,
1047151635305248473,Mesmerizing Loft with Stunning City View in Cuauht,16148871,Juan,,Cuauhtémoc,19.43444,-99.15367,Entire home/apt,1647,1,82,2024-12-24,6.51,173,323,79,
1047181797265093741,Beautiful spacious terrace dog ok 4px Lincoln Park,546373835,Ma Del Pilar,,Miguel Hidalgo,19.430334942364688,-99.19655474603272,Private room,3071,1,0,,,10,354,0,
1047188332154301023,Beautiful & spacious 5 min Nal Auditorium 4pxs Pol,546373835,Ma Del Pilar,,Miguel Hidalgo,19.430314706777295,-99.19651183068848,Private room,3076,1,0,,,10,362,0,
1047192334527008548,Beautifull queen Size share bathroom nice view,546373835,Ma Del Pilar,,Miguel Hidalgo,19.430254,-99.196426,Private room,,1,0,,,10,305,0,
1047194694813960391,Aereopuerto Foro sol y Autodromo,549604413,Rosa Dominga,,Venustiano Carranza,19.4277464,-99.09976379999999,Entire home/apt,971,2,12,2024-11-25,2.61,1,168,12,
1047199941241109919,Small room with shared bathroom,546373835,Ma Del Pilar,,Miguel Hidalgo,19.430294471187388,-99.1965332883606,Private room,1974,1,0,,,10,358,0,
1047201610681282652,Confort y estilo en el corazón de Roma Norte,388950744,Andrea,,Cuauhtémoc,19.416871748176842,-99.16767572949696,Entire home/apt,1200,2,1,2024-11-30,1,1,209,1,
1042780584143829416,Departamento En Reforma y Centro Ciudad de México,550226754,María Amparo,,Cuauhtémoc,19.43744,-99.1472,Entire home/apt,964,1,33,2024-12-01,2.61,1,181,29,
1042828683076293993,Downtown apartment Santa María Park,433317145,Alejandro,,Cuauhtémoc,19.455958035576796,-99.16089123469713,Entire home/apt,,3,3,2024-01-23,0.24,1,364,2,
1042834781118604535,Casa JSA Room B,26597396,Erick,,Benito Juárez,19.39192262004987,-99.16000360711902,Private room,750,1,15,2024-12-25,1.27,2,268,15,
1042905464845122609,Habitación c/ baño privado en Roma,27908034,Fabián,,Cuauhtémoc,19.42476,-99.15731,Private room,500,20,1,2024-02-01,0.09,1,99,1,
1042955305667783433,Unbeatable Location in Condesa + Gym & Roofgarden,333035396,Clau,,Cuauhtémoc,19.406292473975014,-99.17075120017851,Entire home/apt,1075,1,50,2024-12-14,4.36,183,262,50,
1042975570580377164,Exclusive boutique apartment in Mexico City,9072919,Patricio,,Cuauhtémoc,19.431252894884487,-99.15216540061002,Entire home/apt,1073,2,24,2024-12-02,3.23,1,159,24,
1043195429033558552,Roma Norte Yellow Bedroom,22315817,Armando,,Cuauhtémoc,19.4210728,-99.157572,Private room,457,3,59,2024-12-23,4.76,6,135,58,
1043405318960725107,Tizapán 5 Amazing aptm 1BE/1BA,122920296,Pm Tec Group,,Álvaro Obregón,19.3372441,-99.2023013,Entire home/apt,722,2,37,2024-11-26,2.95,12,265,34,
1043664413853051662,"Reestrena, dos cuadras del ángel",537805641,Ivan,,Cuauhtémoc,19.4306594,-99.1693667,Entire home/apt,,1,147,2024-12-27,11.57,1,258,143,
1043841784601924242,Bioestilo Condesa,550445966,Luis,,Cuauhtémoc,19.414802,-99.1659622,Entire home/apt,1971,3,2,2024-03-17,0.20,1,235,2,
1044166319199954568,Casa San Gabriel,176663656,Ulises,,Coyoacán,19.309242015535833,-99.15210887789726,Private room,1800,1,7,2024-12-15,0.56,2,269,5,
1044177357593305768,w* | Delightful 2BR with Balcony in Condesa,16148871,Juan,,Cuauhtémoc,19.40498,-99.1718,Entire home/apt,1831,1,12,2024-10-06,1.03,173,118,12,
1044214843318966495,Location- Design & Comfort Fully equipped,529118974,Miguel A,,Miguel Hidalgo,19.4306206,-99.2018667,Entire home/apt,3686,3,30,2024-11-05,2.63,59,354,30,
1044261269589900244,Appartement amazing terrace,24613316,Marine,,Venustiano Carranza,19.43818017364119,-99.10305537530994,Entire home/apt,450,7,2,2024-06-14,0.20,1,84,2,
1044261445981919154,Hermoso loft entero Peru centro de la CDMX,550530951,Mayra Janeth,,Cuauhtémoc,19.4397096,-99.1340494,Entire home/apt,,1,23,2024-12-23,1.84,1,261,22,
1044265720935049349,Amazing Depa Parque Espańa !,258023080,Hugo,,Cuauhtémoc,19.4148508779409,-99.17304403922137,Private room,,1,0,,,1,0,0,
1044291362987588736,Alojamiento entero: Departamento,550545061,Dante,,Cuauhtémoc,19.4201,-99.16507,Entire home/apt,1057,2,27,2024-12-05,2.36,1,140,27,
1044294814315608683,Cozy loft in Condesa,31540218,Roy,,Cuauhtémoc,19.40603,-99.17207,Entire home/apt,656,2,10,2024-11-30,0.81,11,31,9,
1044314087234783530,Depto. frente hospital la raza,545911546,Isaac,,Cuauhtémoc,19.46394889443387,-99.14522364735603,Entire home/apt,519,2,14,2024-12-05,1.34,1,250,14,
1044318440261067789,C Habitación privada a 25 minutos del centro.,177957371,Diego Gilmar,,Azcapotzalco,19.46728096918475,-99.15295643829687,Private room,320,1,18,2024-12-02,1.54,3,234,18,
1044329818331257388,w* | Vibrant 2BR with Balcony in Condesa,16148871,Juan,,Cuauhtémoc,19.40839,-99.17263,Entire home/apt,4053,1,18,2024-12-08,1.51,173,348,18,
1044334175421555887,Departamento en Condesa,551301662,Tal,,Cuauhtémoc,19.414111725170628,-99.17091903093981,Entire home/apt,1571,3,9,2024-03-29,0.72,2,6,8,
1044361391268933612,Luxury in the heart of Polanco: 4 BR + 4.5 BT,453078234,Alina,,Miguel Hidalgo,19.4371673,-99.18971979999999,Entire home/apt,8972,1,29,2024-12-14,2.30,4,358,27,
1044397998041641039,Departamento centro histórico,222897328,Armando,,Cuauhtémoc,19.42955,-99.15211,Entire home/apt,1471,2,9,2024-11-03,0.88,1,364,9,
1044434682988036927,Bello Dormitorio de Cuba,490532532,Jehisel,,Cuauhtémoc,19.438419122333244,-99.13944741466366,Entire home/apt,657,2,43,2024-12-03,3.43,6,176,42,
1044435625086418663,Comfortable and cool suite with GYM in Polanco.,12000159,Julio,,Miguel Hidalgo,19.4381051,-99.2016306,Entire home/apt,1099,2,19,2024-12-14,1.52,12,161,18,
1044463645374254715,En el corazón de la Roma,521787846,Tania,,Cuauhtémoc,19.412984453574882,-99.15724589208047,Entire home/apt,2500,15,18,2024-03-17,1.43,1,221,16,
1044470691631634685,Depa cerca del Ángel y Reforma,508535159,Eunice,,Cuauhtémoc,19.43,-99.16685,Entire home/apt,3500,2,5,2024-11-06,0.65,3,261,5,
1044478188833812942,Encantador departamento en el corazón de la CDMX,422906964,Armando,,Cuauhtémoc,19.41987,-99.13381,Entire home/apt,1000,1,10,2024-11-18,0.79,1,362,9,
1044480772448915338,Beautiful loft in Condesa,291184681,Ana,,Miguel Hidalgo,19.418585547666087,-99.17847637422227,Entire home/apt,,2,4,2024-02-12,0.32,1,207,3,
1049455405855895501,Modern and Elegant Apartment in Granada-Polanco,52710224,Eduardo,,Miguel Hidalgo,19.4443161,-99.18524239999999,Entire home/apt,1250,2,17,2024-12-07,1.47,1,262,17,
1049457637631996007,Apartment w/ Salon-Bar & Balcony | Near the Angel,513830520,Beatriz,,Cuauhtémoc,19.42517031671008,-99.16609455026246,Entire home/apt,3163,1,74,2024-11-22,6.13,7,240,74,
1049494976353188355,Bright Colorful Apt,3538630,Esme,,Cuauhtémoc,19.442861,-99.1651715,Private room,,20,0,,,1,0,0,
1049618064013799546,HAB  MINK. Grupos ó Compartida. Cama Individual,375225503,Jose,,Gustavo A. Madero,19.49316,-99.12862,Shared room,200,1,4,2024-07-17,0.33,11,270,4,
1049717854895675427,Hospedaje Top Experiencia unica al Lado Foro Sol.,211821055,Alfredo,,Iztacalco,19.40752,-99.07713,Entire home/apt,,1,15,2024-11-25,1.47,7,256,15,
1049971310046615627,Precioso Depa Cerca del Centro,182270738,Aline,,Cuauhtémoc,19.41856707106087,-99.15025731007475,Entire home/apt,899,2,3,2024-02-25,0.25,1,265,3,
1049981871637185352,Depa en Be Grand Alto Polanco,462873169,Chrystian David,,Miguel Hidalgo,19.439916003598523,-99.18331034481525,Entire home/apt,2899,1,3,2024-07-21,0.25,1,269,3,
1049994445531545905,Céntrico departamento en CDMX,551697715,Georgina,,Cuauhtémoc,19.4398917155153,-99.1408239363814,Entire home/apt,716,1,12,2024-10-02,1.03,1,248,12,
1050034171628824375,BG - 1506 - T3 by México Chulo,207181572,Daniel Ernesto,,Álvaro Obregón,19.373063001083466,-99.26878515515594,Entire home/apt,3229,7,6,2024-11-28,0.53,24,209,6,
1050057947416512590,Estancia y Galería Don Luis,504479021,Meyalli,,Cuauhtémoc,19.437295921594107,-99.15191650109993,Entire home/apt,576,3,48,2024-12-23,3.91,1,255,47,
1050094392987464162,Suites amuebladas,246712432,Vivi,,Cuauhtémoc,19.4411357,-99.15093399999999,Private room,977,1,4,2024-03-03,0.37,1,365,4,
1050100830765877817,Airbnb Roma Condesa CDMX México,161266643,José De Jesús,,Cuauhtémoc,19.4109214,-99.1651806,Entire home/apt,2000,2,42,2024-12-24,3.82,2,121,42,
1050156601897677113,GC | Luxury  1BR apartment | Roma Norte,550889307,Gran Ciudad,,Cuauhtémoc,19.4204343,-99.1752518,Entire home/apt,1386,14,5,2024-09-28,0.45,10,149,5,
1050162056059189046,Depto 2 Zona NorOriente CDMX,48717020,Hostales Del Sur,,Gustavo A. Madero,19.50261,-99.09105,Entire home/apt,,2,2,2024-05-01,0.21,15,269,2,
1050204207685643570,Room in fully equipped apartment great location!,4636680,Emilia,,Benito Juárez,19.380668647578286,-99.17774544968945,Private room,505,1,19,2024-12-09,1.87,2,364,19,
1050253870380446536,Amazing PH the best location,311479427,Dalem,,Benito Juárez,19.368995843217625,-99.17862402275391,Entire home/apt,1630,2,48,2024-12-17,4.02,3,141,48,
1050328922246537331,Artistic Loft with Courtyard in Roma Norte,333035396,Clau,,Cuauhtémoc,19.4206683,-99.1664813,Entire home/apt,,1,29,2024-09-16,2.40,183,0,29,
1050371186479225765,Nokal Exclusive Stay Xikoatl Room,515424422,Malpeza,,Cuauhtémoc,19.41016277848581,-99.17209131405718,Private room,2483,1,0,,,3,113,0,
1050374144476498695,Amazing apartment and location,311479427,Dalem,,Benito Juárez,19.369020108509417,-99.17867012321949,Entire home/apt,1414,2,39,2024-11-30,3.17,3,260,38,
1050386304426657765,Nokal Exclusive Stay Cuautlah Room,515424422,Malpeza,,Cuauhtémoc,19.41039269912278,-99.17008320465162,Private room,3416,1,1,2024-11-21,0.79,3,110,1,
1050402337375378083,Private Terrace and Incredible Views in Roma Norte,333035396,Clau,,Cuauhtémoc,19.4208349,-99.16648389999999,Entire home/apt,1233,1,25,2024-12-01,2.27,183,98,25,
1050678225601181129,Exclusiv: 10 min walk usa embasy,468188466,Christian,,Cuauhtémoc,19.4303243,-99.1709441,Entire home/apt,1452,2,23,2024-12-25,1.91,4,79,23,
1050683495577724664,Habitación Doble céntrica: Cerca de Reforma,98913644,Ana Belen,,Cuauhtémoc,19.43603918045099,-99.16196063160896,Private room,500,3,17,2024-11-04,1.40,3,269,17,
1050718108409258814,Habitación en zona céntrica,85659151,Ismael,,Cuauhtémoc,19.4388702,-99.1643187,Private room,700,1,0,,,1,89,0,
1050719571845464970,Quiet individual apartment,388212964,Liliana,,Coyoacán,19.352980016669765,-99.14911636577602,Entire home/apt,489,5,1,2024-03-10,0.10,1,269,1,
1050838530812264032,Hermoso alojamiento Xochimilco,130645314,Roque Octavio,,Xochimilco,19.25076372874797,-99.1239206457082,Entire home/apt,,2,7,2024-03-25,0.58,1,0,7,
1050848874082356582,Lovely Loft with Amazing view in Cuauhtemoc,16148871,Juan,,Cuauhtémoc,19.43444,-99.15367,Entire home/apt,1349,1,41,2024-12-22,3.48,173,362,41,
1050872837689216849,Depto. completo Be Grand Reforma,93462601,Gerardo,,Cuauhtémoc,19.433738087750665,-99.15479879588591,Entire home/apt,4000,2,0,,,1,181,0,
1050907535691643198,08h3 FullBed Acogedora y Hermosa Gran Ubicación,66387078,Iker,,Cuauhtémoc,19.429699662105794,-99.16277592418432,Private room,350,1,12,2024-11-21,1.61,40,221,12,
1050907666735648806,08h2 FullBed Acogedora y Hermosa Gran Ubicación,66387078,Iker,,Cuauhtémoc,19.43122289911408,-99.16319249309427,Private room,345,1,13,2024-12-03,1.96,40,211,13,
1050926377263288126,Gorgeous 2 BR apt in Polanco,492066501,Charligisaac,,Miguel Hidalgo,19.43929723659039,-99.17891544777028,Entire home/apt,3000,2,42,2024-12-03,3.70,8,105,42,
1050926399126764683,VH | Stylish loft + Washing Room | Roma Nte | 163,539407308,Raul,,Cuauhtémoc,19.42319,-99.1608,Entire home/apt,1964,1,18,2024-11-03,1.52,151,335,18,
1050940191481812810,Roma Color,548262764,Yanei,,Cuauhtémoc,19.41338367386278,-99.16393776508178,Entire home/apt,1180,1,12,2024-12-25,1.14,1,251,12,
1050952563158963810,"Encantador cuarto, baño, terraza",149733114,Ana,,Cuauhtémoc,19.4191803,-99.175186,Private room,1000,1,4,2024-11-18,0.39,1,268,4,
1050969452740055061,Apartamento de inspiración.,551908465,Jorge,,Cuauhtémoc,19.43684003847779,-99.16566476225854,Private room,399,1,0,,,1,269,0,
